timestamp, velUL, velUR, velKL, velKR, velHL, velHR,accUL, accUR, accKL, accKR, accHL, accHR,jerUL, jerUR, jerKL, jerKR, jerHL, jerHR,weiUL, weiUR, weiKL, weiKR, weiHL, weiHR,CI
27:36.4,16,8,3,8,12,16,105.335,41.0338,34.7844,115.0397,96.305,182.3106,164.2892,131.3306,128.5439,134.0856,212.7184,139.124,256,64,9,64,144,256,0.95
27:36.5,11,23,11,7,20,18,32.8117,103.7901,49.6369,38.631,52.6398,55.2598,66.9056,228.0769,26.9419,101.2164,67.2957,129.6055,121,529,121,49,400,324,0.95
27:36.5,25,27,11,8,28,17,87.0596,36.5137,65.5135,89.9798,124.7705,192.2802,109.9859,25.992,111.8285,291.4844,145.8963,506.8621,625,729,121,64,784,289,0.95
27:36.5,8,30,8,13,15,21,109.5784,86.602,18.4361,44.165,77.551,87.803,132.0352,219.1228,99.6334,61.0171,172.1717,117.6938,64,900,64,169,225,441,0.96
27:36.6,8,29,5,13,4,29,7.5756,83.6949,45.4807,18.4175,66.7278,50.0962,131.8391,178.1942,119.0091,154.9749,264.2949,222.7544,64,841,25,169,16,841,0.96
27:36.6,17,18,17,24,9,48,60.2647,107.8847,75.9569,79.0284,51.7066,112.5395,229.6904,290.2926,97.6599,102.3037,109.0041,169.2752,289,324,289,576,81,2304,0.97
27:36.7,12,0,16,17,13,21,76.2124,114.0265,10.9933,46.4065,43.51,158.4504,115.6367,169.084,81.9504,66.1205,98.7956,312.4621,144,0,256,289,169,441,0.97
27:36.7,19,9,17,9,48,19,70.1038,59.028,78.06,71.5715,263.4437,45.8245,42.9736,148.1299,209.4811,203.1108,410.355,214.9769,361,81,289,81,2304,361,0.96
27:36.8,4,10,4,11,12,15,117.5173,52.5107,76.1596,41.6748,296.3411,194.9405,153.341,238.8985,123.6914,40.8257,447.4313,90.4731,16,100,16,121,144,225,0.96
27:36.8,5,2,2,15,7,13,19.5151,61.8606,22.2982,62.006,53.2462,159.9144,130.3215,156.976,139.2177,176.7744,440.6929,278.9002,25,4,4,225,49,169,0.96
27:36.9,2,15,18,17,10,14,25.2983,85.4641,97.6135,67.416,53.9327,100.0759,174.2144,181.996,236.0059,141.8004,507.469,279.6308,4,225,324,289,100,196,0.96
27:36.9,5,61,46,15,31,29,30.4548,325.4688,168.452,49.8756,163.023,110.8762,45.8585,420.2488,272.6971,143.1548,286.7511,287.7447,25,3721,2116,225,961,841,0.97
27:37.0,23,57,17,28,46,36,164.0965,79.324,364.3882,235.5276,366.8926,301.2871,215.3778,237.5695,690.3062,409.3526,544.3463,482.458,529,3249,289,784,2116,1296,0.96
27:37.0,33,225,24,30,8,15,329.4578,1053.4514,221.9138,217.0135,310.3167,245.8314,463.4843,1163.7159,367.1894,288.2882,478.3968,375.2031,1089,50625,576,900,64,225,0.98
27:37.1,33,177,17,77,21,47,293.7837,503.1416,41.3523,289.8969,77.5038,204.304,466.4857,676.3619,557.7066,340.0356,626.4669,451.4479,1089,31329,289,5929,441,2209,0.99
27:37.1,63,99,117,83,101,137,185.4893,465.46,612.5729,100.1777,572.6744,888.3658,502.502,2259.2714,606.7279,201.6353,597.1924,1075.9971,3969,9801,13689,6889,10201,18769,0.98
27:37.2,124,60,36,81,98,114,651.5072,362.725,584.6368,179.3816,281.8315,141.442,748.511,388.0588,848.5386,604.1276,523.4263,304.2849,15376,3600,1296,6561,9604,12996,0.99
27:37.2,59,105,24,41,21,58,507.2397,271.3629,121.1401,361.681,700.1164,1036.5927,826.5037,1074.9913,1081.0612,679.747,1872.1192,2853.6951,3481,11025,576,1681,441,3364,1.01
27:37.3,105,85,66,77,155,27,532.7286,363.596,311.7425,223.303,939.2268,191.3538,423.8415,352.5402,1256.0116,495.1239,1659.512,496.8564,11025,7225,4356,5929,24025,729,1.01
27:37.3,138,41,152,97,95,59,266.746,279.3115,537.9542,131.9086,438.111,476.5816,1033.7964,798.8276,969.563,708.654,870.8835,2193.5867,19044,1681,23104,9409,9025,3481,1.02
27:37.4,55,178,212,78,180,61,560.5328,858.3236,631.0724,290.2722,563.98,372.6728,1585.3498,1525.1232,1022.0651,708.5529,1109.2081,800.3909,3025,31684,44944,6084,32400,3721,1.02
27:37.4,78,181,117,73,85,77,221.6685,234.5346,659.649,232.2647,575.5801,304.3143,423.4153,660.2348,1684.362,521.3269,719.7373,816.7508,6084,32761,13689,5329,7225,5929,1.02
27:37.4,139,109,85,55,47,56,473.8289,678.5255,1194.2869,142.8786,771.6409,187.5569,1333.5942,2216.6003,2306.6019,621.2322,1967.435,777.7907,19321,11881,7225,3025,2209,3136,1.04
27:37.5,133,119,55,50,48,41,445.626,188.2698,280.3977,375.039,459.2804,206.0037,963.8088,579.0261,993.6924,635.2475,1496.7609,749.6419,17689,14161,3025,2500,2304,1681,1.03
27:37.5,164,59,30,35,26,54,325.3245,423.5935,471.5078,429.0114,209.0596,449.4801,717.2965,835.5121,2435.1299,654.8361,1198.4179,526.4857,26896,3481,900,1225,676,2916,1.02
27:37.6,123,75,24,46,88,40,364.1635,296.1804,317.8466,82.3017,686.7626,230.8007,781.7025,554.2101,734.7461,466.3496,1625.5671,293.4642,15129,5625,576,2116,7744,1600,1
27:37.6,121,46,156,250,120,118,61.1763,172.3202,966.7344,1405.5057,1012.8063,814.9529,555.3305,380.4884,1149.1754,2502.0628,1379.9069,1426.8282,14641,2116,24336,62500,14400,13924,0.99
27:37.7,82,72,29,37,56,21,332.3436,382.3806,1082.4394,1495.5527,734.0172,636.406,173.2478,974.5084,1494.5316,2333.8469,1606.6242,956.5685,6724,5184,841,1369,3136,441,0.99
27:37.7,108,133,110,75,97,19,237.8729,424.1398,570.6017,501.3904,459.586,178.6163,446.3123,834.8352,1827.0122,1461.4725,1891.7203,1210.6422,11664,17689,12100,5625,9409,361,1.01
27:37.8,59,107,49,62,112,214,353.8055,563.6696,381.3481,244.4514,268.1155,1222.3242,453.6482,893.5101,1833.5978,2048.8218,1205.3034,2406.8559,3481,11449,2401,3844,12544,45796,1.05
27:37.8,197,177,63,194,162,467,857.6529,538.1785,191.9498,891.6872,781.9584,1941.0986,1045.2746,1177.4048,829.9505,1356.9397,1327.7563,2827.8307,38809,31329,3969,37636,26244,218089,1.11
27:37.9,135,66,24,37,41,113,576.4187,669.0734,261.8294,1284.9588,756.5861,3446.1363,383.9207,1623.0976,282.49,2132.8225,1528.1347,6796.212,18225,4356,576,1369,1681,12769,1.08
27:37.9,90,48,56,177,69,389,584.0556,259.4546,226.9261,876.1215,349.1442,1660.8856,2123.521,1187.7955,338.6626,2425.4577,1281.5336,5105.5728,8100,2304,3136,31329,4761,151321,1.03
27:38.0,63,38,54,85,24,166,257.4029,89.441,119.7099,671.0594,289.0287,1667.44,1201.2827,884.4518,516.7499,2742.3,1108.8738,7478.284,3969,1444,2916,7225,576,27556,1.02
27:38.0,71,49,73,40,29,92,201.7064,176.154,253.3235,360.2703,240.5875,648.0226,856.2033,637.4546,589.3816,1834.8757,849.3346,3448.1688,5041,2401,5329,1600,841,8464,1.02
27:38.1,32,65,35,69,78,44,250.7184,220.7638,246.4093,281.5525,310.785,528.5193,357.7749,387.9809,512.5061,1252.0982,803.3695,3007.6592,1024,4225,1225,4761,6084,1936,1.03
27:38.1,137,74,22,54,39,44,711.7431,150.6882,92.4447,106.6575,312.0624,240.4275,952.5053,254.164,494.4543,387.6481,682.8544,905.1572,18769,5476,484,2916,1521,1936,1.07
27:38.2,111,28,28,34,44,28,199.81,284.7835,111.8157,248.7751,116.6776,136.4512,141.5036,744.7386,468.5351,770.2104,466.0478,775.3295,12321,784,784,1156,1936,784,1.09
27:38.2,90,79,23,22,40,20,134.6446,351.6767,71.8119,189.4748,29.6492,61.7702,1255.3886,384.0023,130.5169,314.9051,454.5649,450.1883,8100,6241,529,484,1600,400,1.07
27:38.3,58,15,10,26,21,14,198.8871,444.1798,73.7852,155.2992,136.9992,88.09,230.7895,335.0611,218.0645,247.02,334.0981,120.3513,3364,225,100,676,441,196,1.08
27:38.3,33,123,18,30,82,80,315.9522,737.232,172.9423,243.932,375.4444,441.1094,421.7434,821.431,251.4535,221.6321,593.7306,639.1126,1089,15129,324,900,6724,6400,1.08
27:38.4,34,73,4,39,3,44,248.7794,508.0896,83.238,113.2012,504.328,368.7588,511.4803,326.1729,234.5594,389.6242,594.9647,679.1461,1156,5329,16,1521,9,1936,1.08
27:38.4,18,23,5,40,22,22,137.1373,324.1156,59.5082,146.8354,143.4427,262.0081,528.2798,1435.4664,344.689,441.3545,409.4217,857.6036,324,529,25,1600,484,484,1.07
27:38.5,81,77,2,33,28,29,391.6559,325.9317,23.0719,61.1683,125.8424,177.8302,577.8522,1071.0242,156.2343,239.5134,847.8683,727.9299,6561,5929,4,1089,784,841,1.04
27:38.5,37,67,7,7,26,8,258.3947,166.7385,40.1034,211.7827,119.9525,216.5707,446.4045,296.2208,57.2825,475.7728,244.1663,445.6567,1369,4489,49,49,676,64,1.03
27:38.6,12,38,9,4,26,8,162.3596,176.2631,11.9302,17.2706,90.7871,39.1663,825.4751,730.7808,47.7248,106.7649,319.8216,314.4833,144,1444,81,16,676,64,1.02
27:38.6,46,30,8,12,29,33,201.4191,154.0528,30.0511,78.0429,47.071,153.4485,670.997,432.4744,86.8132,243.9612,208.4095,170.1234,2116,900,64,144,841,1089,1.01
27:38.7,49,24,8,10,19,40,224.7615,97.8295,16.4058,27.0514,68.8427,87.1516,186.8508,325.8677,34.708,34.4545,153.0067,139.8402,2401,576,64,100,361,1600,0.99
27:38.7,11,13,6,11,17,40,266.9568,73.4223,81.4242,4.5759,223.6184,30.6661,673.9933,191.3127,139.855,113.0671,369.2326,242.478,121,169,36,121,289,1600,0.99
27:38.8,14,42,4,5,11,4,102.0093,201.3671,23.2156,64.5281,68.3909,259.4389,449.704,442.2122,41.5552,118.8332,151.9167,487.4029,196,1764,16,25,121,16,0.99
27:38.8,7,24,3,17,10,34,59.4682,118.026,12.0393,81.2366,6.2213,180.649,436.0369,132.704,139.06,125.4442,339.2503,300.2928,49,576,9,289,100,1156,0.99
27:38.9,6,20,1,19,6,43,25.8035,43.1892,16.5409,12.6624,101.5034,132.9275,173.9373,353.8887,38.5363,80.5452,144.8509,261.8017,36,400,1,361,36,1849,0.99
27:38.9,17,11,14,24,4,88,94.6947,146.3376,80.1642,60.4171,45.2096,356.813,209.3042,58.3557,127.0757,99.1968,74.9714,610.7505,289,121,196,576,16,7744,0.98
27:39.0,32,8,59,61,43,130,197.426,45.4419,267.987,363.9303,242.5145,603.571,288.8292,13.3887,422.8607,550.2787,481.8705,887.9321,1024,64,3481,3721,1849,16900,0.97
27:39.0,9,4,52,24,51,61,151.3639,58.7752,153.61,233.136,236.8562,630.397,300.416,303.8185,302.6776,418.8609,327.288,1349.1727,81,16,2704,576,2601,3721,0.97
27:39.1,27,1,33,12,25,63,119.2468,20.9986,121.2485,216.2145,203.9266,306.0317,137.7483,46.4843,576.6622,832.835,631.3889,672.9197,729,1,1089,144,625,3969,0.96
27:39.1,3,16,13,3,20,30,150.4247,109.3464,273.0176,60.5883,185.7058,238.1317,77.2284,218.3825,461.5925,432.5033,472.8645,656.2298,9,256,169,9,400,900,0.96
27:39.1,4,16,8,10,8,20,36.8323,34.7772,39.6144,85.2823,74.9547,130.507,231.5203,68.0462,204.7494,440.2253,332.1486,427.8759,16,256,64,100,64,400,0.96
27:39.2,4,10,8,18,14,49,25.2581,49.2945,87.3627,74.2075,45.9087,207.0433,229.2868,230.134,510.0545,36.5044,272.5011,651.3205,16,100,64,324,196,2401,0.96
27:39.2,3,6,27,37,11,46,19.3773,94.2157,121.5167,118.9716,82.1897,222.533,69.7252,170.3835,155.5107,111.7521,93.749,339.8213,9,36,729,1369,121,2116,0.97
27:39.3,2,1,20,21,49,97,8.2624,26.446,63.7222,148.3807,253.3749,380.8558,29.1246,103.1515,212.723,292.7445,431.0369,653.2647,4,1,400,441,2401,9409,0.97
27:39.3,27,11,4,37,3,73,157.6204,59.7965,135.6097,111.3007,290.7642,858.085,262.2927,162.0001,383.8043,168.0664,537.8089,1450.0641,729,121,16,1369,9,5329,0.98
27:39.4,35,13,32,21,32,28,135.3664,29.7393,208.18,167.6492,177.9446,288.6621,200.7062,32.0347,352.7878,386.0479,398.9855,756.1087,1225,169,1024,441,1024,784,0.99
27:39.4,12,22,31,19,49,33,137.3399,85.5245,195.6165,45.7048,200.4599,84.9947,409.3513,102.7787,231.9204,144.7514,149.3618,1288.5977,144,484,961,361,2401,1089,0.99
27:39.5,47,20,14,19,29,31,246.4255,34.8105,110.491,22.5098,119.6132,45.308,386.8494,82.7878,448.9445,281.0296,416.4487,400.1223,2209,400,196,361,841,961,1
27:39.5,24,8,26,11,25,31,230.9221,95.0807,128.9667,174.0687,56.6369,145.6211,396.5439,267.4289,443.9462,253.3769,382.387,337.9123,576,64,676,121,625,961,1
27:39.6,4,13,18,10,11,13,160.2183,56.1828,77.7817,31.1748,100.5442,119.1609,521.7694,67.0048,60.4795,41.2898,45.0733,234.0457,16,169,324,100,121,169,0.99
27:39.6,7,8,6,8,2,19,49.269,56.4357,138.3306,43.0034,82.1479,102.8887,411.5509,143.1542,388.9481,325.4777,160.8846,324.4503,49,64,36,64,4,361,0.99
27:39.7,7,2,8,13,2,20,88.6926,41.8504,58.797,35.4771,17.9689,39.0152,344.0664,145.1853,160.5622,48.0759,165.1418,147.4164,49,4,64,169,4,400,0.99
27:39.7,5,8,1,7,2,10,74.4144,38.7531,49.78,46.4123,25.5064,66.4236,105.4863,139.0937,181.2972,66.7547,99.1808,238.6825,25,64,1,49,4,100,0.98
27:39.8,2,6,10,11,5,8,29.2049,62.0544,64.9328,69.6391,25.9834,52.9079,112.6889,112.152,174.938,151.3645,51.3965,127.2671,4,36,100,121,25,64,0.99
27:39.8,8,7,21,7,12,6,54.4846,56.0952,117.0241,27.0085,70.5348,15.1616,189.5234,85.2447,192.058,84.0834,113.159,80.7462,64,49,441,49,144,36,0.99
27:39.9,6,2,14,7,17,11,39.217,53.5151,74.6289,4.1477,81.0898,52.6261,64.5428,109.1949,109.2076,110.2986,89.5244,150.1498,36,4,196,49,289,121,1
27:39.9,12,13,6,3,14,19,36.8591,69.6935,70.9477,35.7964,154.5259,77.4438,98.5159,80.5712,217.9835,54.695,235.0442,120.9526,144,169,36,9,196,361,1
27:40.0,14,7,27,5,38,32,28.6476,50.6778,128.5914,19.5607,176.843,85.3503,74.0698,148.0453,261.7758,27.5646,374.178,151.6314,196,49,729,25,1444,1024,1
27:40.0,11,5,26,3,21,11,49.8641,34.8372,44.1174,19.7586,118.0881,148.6551,107.0072,154.0916,139.3983,69.14,396.9132,337.1538,121,25,676,9,441,121,1.01
27:40.1,3,15,13,2,12,13,51.6302,70.7593,83.7868,10.9329,118.1629,52.4812,98.5965,90.0684,317.974,39.1687,439.8427,194.4911,9,225,169,4,144,169,1.01
27:40.1,4,31,17,6,3,5,20.3663,143.543,34.0249,36.7722,62.275,107.4159,70.9308,200.9048,73.9628,55.435,208.6743,230.155,16,961,289,36,9,25,1.02
27:40.2,7,33,7,11,14,32,28.3416,100.4763,92.7906,39.5776,67.3323,168.4026,119.7095,226.869,106.7965,62.7627,130.4055,231.5661,49,1089,49,121,196,1024,1.01
27:40.2,5,57,7,11,25,24,32.4274,196.3929,40.6692,44.3111,74.7938,167.049,46.8133,212.4516,44.4611,87.725,153.3926,286.6827,25,3249,49,121,625,576,1.01
27:40.3,7,27,16,23,21,54,50.3322,176.4309,57.6069,84.0518,46.1749,221.73,88.9133,277.4388,217.3942,72.9591,159.0458,90.9447,49,729,256,529,441,2916,1.01
27:40.3,3,30,14,11,12,23,34.6708,128.578,53.2016,93.604,125.7412,284.3273,14.2456,314.8288,96.916,129.0136,294.1854,305.2286,9,900,196,121,144,529,1.01
27:40.4,15,24,32,115,15,91,104.9892,124.3171,164.4326,680.3428,95.3201,532.7216,109.1367,341.5944,256.2712,915.7453,179.5722,579.1912,225,576,1024,13225,225,8281,1
27:40.4,3,8,6,15,29,51,89.3062,135.0186,175.1507,622.4395,85.7759,397.9562,110.8298,240.8067,263.184,806.8584,299.7031,461.333,9,64,36,225,841,2601,0.99
27:40.5,8,31,23,61,68,95,44.626,176.6621,120.9616,296.1068,262.5816,445.4047,222.4851,427.6977,82.0695,590.2228,251.7421,395.6388,64,961,529,3721,4624,9025,1
27:40.5,7,10,2,16,7,23,21.4537,174.0699,135.1529,464.1718,373.8067,699.2657,137.0688,247.0122,127.453,309.8444,680.7257,634.4756,49,100,4,256,49,529,0.99
27:40.6,6,2,5,20,21,30,14.9129,68.7037,34.3015,36.2834,166.2605,108.8546,76.5367,292.6274,230.577,482.3565,638.8123,700.0406,36,4,25,400,441,900,0.99
27:40.6,6,2,11,8,19,20,7.6831,12.367,84.5253,71.9423,131.721,83.331,30.6698,248.6915,277.079,804.1037,685.7635,1165.0767,36,4,121,64,361,400,0.99
27:40.7,5,8,41,93,42,117,56.4579,46.1722,237.4674,599.8558,216.8803,785.2593,81.1924,129.1377,405.7134,924.4217,551.2206,1227.1698,25,64,1681,8649,1764,13689,0.98
27:40.7,4,17,29,63,93,132,24.5967,112.4823,119.3661,238.3063,430.8438,99.3441,36.6019,174.954,301.3376,427.3239,637.4285,72.1274,16,289,841,3969,8649,17424,0.98
27:40.8,15,31,19,36,80,64,74.3318,89.8427,87.3495,209.7522,207.115,424.4438,179.0185,131.7075,478.8585,1199.0194,551.2529,1793.5559,225,961,361,1296,6400,4096,0.98
27:40.8,15,5,19,61,17,69,37.778,191.7379,171.8018,521.5724,561.3533,709.3124,49.1992,442.8691,231.9603,724.0077,1433.1632,1147.6896,225,25,361,3721,289,4761,0.98
27:40.9,11,4,27,76,29,74,60.2873,33.7407,96.6243,241.8635,71.7631,251.6606,183.276,181.725,124.748,550.678,367.127,722.9909,121,16,729,5776,841,5476,0.98
27:40.9,10,2,16,111,11,108,88.8089,20.1338,71.4514,439.3048,171.4203,313.9626,116.8211,312.5262,359.6892,677.8506,1016.6702,824.4161,100,4,256,12321,121,11664,0.98
27:41.0,4,3,10,38,12,36,37.2061,7.844,45.598,439.285,61.1935,438.6197,35.3207,52.6617,207.5672,746.0461,103.6836,731.8948,16,9,100,1444,144,1296,0.98
27:41.0,2,1,15,15,42,22,18.8899,7.3237,40.8559,143.1621,206.2841,109.7245,146.9852,26.4026,152.6149,844.0025,507.5282,595.4774,4,1,225,225,1764,484,0.98
27:41.1,2,13,16,4,47,10,10.9584,68.9447,71.6221,65.3907,118.6914,132.1168,40.1079,96.2111,66.8749,567.1174,182.2702,496.7921,4,169,256,16,2209,100,0.98
27:41.1,10,7,17,31,68,65,55.0498,43.0903,59.1222,169.8877,285.2435,359.9092,98.5079,60.3505,62.2195,458.3488,488.4994,703.2851,100,49,289,961,4624,4225,0.98
27:41.2,6,9,23,9,37,24,26.1709,13.4951,109.0962,213.6994,305.1299,467.029,29.4516,95.6553,269.1025,287.3288,543.9757,715.1385,36,81,529,81,1369,576,0.98
27:41.2,5,7,8,6,13,12,23.1844,35.2734,88.6594,44.5908,143.8231,100.3514,108.7147,97.3546,216.1168,286.9122,642.946,585.9115,25,49,64,36,169,144,0.98
27:41.3,4,6,2,13,6,24,32.1866,12.4112,66.1389,117.269,102.0179,213.7187,60.7092,35.3344,242.0382,495.8779,528.9683,1019.8167,16,36,4,169,36,576,0.98
27:41.3,5,0,6,17,19,36,35.1363,39.3409,42.2703,43.4038,94.8797,74.2134,68.4865,86.4178,145.7362,130.1128,343.7257,172.1553,25,0,36,289,361,1296,0.98
27:41.4,4,5,3,1,7,10,21.5405,31.9449,25.0972,108.3507,138.8563,267.6789,66.4796,42.0334,105.8041,328.5469,202.732,712.5354,16,25,9,1,49,100,0.98
27:41.4,4,8,1,3,5,11,3.0244,27.1505,13.9417,18.7313,25.8717,33.3666,55.6529,52.8732,83.8051,80.2367,152.4726,128.4863,16,64,1,9,25,121,0.98
27:41.5,3,1,1,2,3,3,30.351,44.007,6.1209,17.1703,20.8577,52.957,69.8671,112.1205,35.7236,185.6901,227.8092,472.6667,9,1,1,4,9,9,0.98
27:41.5,7,0,1,7,8,12,25.3356,12.1455,11.9654,40.0792,64.3563,80.1048,38.0575,56.6437,24.6207,84.1592,99.4738,135.3987,49,0,1,49,64,144,0.98
27:41.6,0,2,4,2,7,8,43.3732,18.8656,26.0247,53.2558,79.0769,126.8325,101.3914,93.6859,36.7033,102.5767,138.112,259.8057,0,4,16,4,49,64,0.98
27:41.6,12,8,13,32,58,82,75.8374,36.4027,79.015,179.8395,321.8696,443.854,145.1197,63.5028,135.5561,329.7072,578.7835,785.4215,144,64,169,1024,3364,6724,0.99
27:41.7,5,0,6,22,14,31,44.7527,53.2168,76.4789,66.1202,311.82,305.9278,124.9472,107.7073,117.6323,171.7781,574.9264,646.5865,25,0,36,484,196,961,0.99
27:41.7,9,3,2,2,5,14,68.1576,18.6092,53.4233,146.8348,118.7566,276.7802,192.4671,82.5173,137.9221,488.7263,594.8141,1080.8437,81,9,4,4,25,196,0.99
27:41.8,1,0,3,1,4,6,45.7141,18.4976,11.5469,4.992,40.1367,46.6858,103.1734,106.5225,131.7755,101.9583,526.6284,528.7149,1,0,9,1,16,36,0.99
27:41.8,5,8,8,0,12,3,21.8387,53.0006,34.3598,12.5519,57.4307,58,106.8848,106.849,93.4007,237.9749,234.7987,501.7622,25,64,64,0,144,9,0.99
27:41.9,6,14,7,1,10,4,24.6593,35.1645,19.0407,1.7854,22.5564,12.6664,100.1636,26.9397,39.4491,5.4582,82.9793,56.118,36,196,49,1,100,16,1
27:41.9,5,0,6,3,8,10,23.0479,87.2417,11.4733,13.7344,14.2806,33.114,53.0043,210.309,68.3778,8.2422,105.8859,43.2934,25,0,36,9,64,100,0.99
27:42.0,13,1,8,6,12,15,44.6152,8.7919,13.1121,21.5265,23.1944,31.5511,50.5865,41.52,29.5256,29.858,53.471,31.2425,169,1,64,36,144,225,0.99
27:42.0,2,0,0,1,3,3,68.3862,12.1256,49.513,35.2781,90.6844,98.8951,115.0888,114.8394,58.434,73.5081,118.5862,197.9873,4,0,0,1,9,9,0.99
27:42.1,3,6,1,5,3,9,12.4123,35.9038,9.9497,24.6528,38.5379,63.2689,68.5312,66.6267,23.8172,5.2324,32.5087,61.2487,9,36,1,25,9,81,0.99
27:42.1,2,3,1,2,4,2,8.8558,28.4275,14.806,26.4519,39.4166,49.541,104.2959,60.613,68.4649,35.706,113.9761,99.1525,4,9,1,4,16,4,1
27:42.2,3,4,1,3,4,5,25.2515,16.8268,3.9111,14.0092,9.0077,34.4134,46.1916,38.3879,18.3058,56.6413,68.0744,143.6848,9,16,1,9,16,25,1
27:42.2,1,7,8,1,9,3,14.5117,18.2508,45.3996,11.6948,52.8278,27.5562,26.1196,67.86,70.428,47.2071,98.146,93.5758,1,49,64,1,81,9,1
27:42.3,4,2,1,1,0,3,23.4985,33.6127,41.4949,16.8973,52.1941,41.923,26.1119,70.9635,65.6359,46.2314,90.1371,111.7685,16,4,1,1,0,9,1
27:42.3,2,1,0,1,0,2,17.0926,9.299,5.4439,3.6878,2.7888,8.4652,13.7359,40.3534,76.0079,17.1765,82.3431,51.9451,4,1,0,1,0,4,1
27:42.4,1,2,1,3,2,6,13.1278,16.1903,5.96,8.0481,14.2112,20.4573,53.6565,42.5448,59.6077,18.628,69.7416,33.0684,1,4,1,9,4,36,1
27:42.4,0,2,6,1,7,3,8.2209,10.7351,34.7521,16.6606,43.3639,21.4932,30.7085,21.7195,59.7641,30.2036,67.0636,24.1178,0,4,36,1,49,9,1
27:42.5,2,1,2,1,1,2,16.2966,3.5604,26.8664,6.2665,40.5587,4.8178,36.6735,25.4289,42.5764,11.8491,66.7647,31.7038,4,1,4,1,1,4,1
27:42.5,4,3,0,0,3,1,15.2059,17.5056,13.7272,8.9506,25.5245,23.337,16.1736,39.8834,70.7925,18.376,103.3315,17.6959,16,9,0,0,9,1,1
27:42.6,1,1,6,2,10,2,28.2479,16.5459,35.5567,13.7177,83.6775,9.5971,65.2301,23.0351,93.517,29.9013,185.7536,17.9894,1,1,36,4,100,4,1
27:42.6,3,1,3,2,9,6,14.7169,8.6023,17.1472,9.0971,24.2848,22.3158,38.5705,38.6017,6.4729,11.849,48.3428,6.3249,9,1,9,4,81,36,0.99
27:42.7,0,1,1,0,5,0,21.2596,18.5967,34.0279,10.6476,93.3049,35.6952,61.1132,50.1081,103.5502,33.6451,263.1273,67.1587,0,1,1,0,25,0,1
27:42.7,2,2,1,0,3,2,15.8341,3.5776,10.7022,5.8828,20.6466,14.3259,36.0572,16.5752,38.9554,19.5874,59.7915,54.7956,4,4,1,0,9,4,0.99
27:42.7,0,4,1,1,5,3,12.5173,11.4906,5.6137,3.3208,16.2415,7.1414,37.6246,13.1942,42.8094,12.1292,121.0323,44.0489,0,16,1,1,25,9,0.99
27:42.8,0,4,0,2,2,7,3.73,5.4141,8.2778,21.1314,34.3342,65.2613,23.3121,4.2906,15.6367,40.1594,26.4362,119.2145,0,16,0,4,4,49,0.99
27:42.8,3,4,0,1,1,4,14.959,3.7238,1.8284,4.078,11.7256,21.165,28.932,18.2873,8.4243,2.9338,10.9897,23.9882,9,16,0,1,1,16,0.99
27:42.9,3,3,1,0,1,0,8.7099,42.9997,11.7097,11.224,11.5141,27.1255,8.5568,70.5894,24.5487,48.1408,65.1595,137.9122,9,9,1,0,1,0,1
27:42.9,4,6,13,1,21,5,11.4427,21.7154,73.4053,11.9341,121.9782,32.3188,13.1777,31.9958,112.2589,16.6153,165.4102,58.4536,16,36,169,1,441,25,1
27:43.0,2,13,1,2,1,2,29.5547,57.2132,77.7999,13.3324,134.2064,29.9849,42.5372,32.2295,132.5059,14.5456,218.2762,48.2299,4,169,1,4,1,4,1
27:43.0,5,19,2,0,2,1,15.5562,41.9849,9.9179,10.6176,14.4721,14.2229,36.5875,63.103,114.7061,31.3886,187.93,64.2651,25,361,4,0,4,1,1
27:43.1,4,6,4,2,10,7,14.6139,83.597,14.8976,17.9661,49.9993,48.2249,50.1272,204.3796,111.9628,42.6613,177.8822,95.4133,16,36,16,4,100,49,1
27:43.1,2,4,1,0,2,2,15.2812,10.0984,21.2325,14.7306,51.9923,34.3366,41.3287,74.5605,44.5253,36.4538,99.076,70.4995,4,16,1,0,4,4,1
27:43.2,3,8,0,0,0,1,15.8862,36.4468,8.9097,2.3458,17.2663,6.8186,41.4893,169.1232,33.4274,27.4058,97.8233,78.6812,9,64,0,0,0,1,1
27:43.2,2,17,4,6,2,10,22.3284,52.7387,24.0681,42.1239,15.1135,69.9046,44.1277,86.8876,35.8611,43.5373,75.0702,64.4091,4,289,16,36,4,100,1
27:43.3,3,11,0,2,0,7,6.5837,42.5379,25.0964,42.7836,15.7884,97.0185,19.3307,101.3723,30.2265,64.3225,28.3624,152.0927,9,121,0,4,0,49,1
27:43.3,4,10,0,5,4,17,7.7188,57.5019,1.6208,22.0136,22.9962,64.6817,28.3592,131.9736,36.262,82.7095,42.9119,168.9143,16,100,0,25,16,289,1
27:43.4,5,11,2,6,6,16,17.0788,41.2744,14.3223,29.1801,20.6106,43.6429,17.8697,76.0833,16.591,54.095,10.92,142.4381,25,121,4,36,36,256,1
27:43.4,5,11,1,1,0,3,15.6801,8.0938,10.4401,37.882,39.4111,106.1948,33.1562,81.5878,15.5589,82.2838,90.9802,237.8836,25,121,1,1,0,9,1
27:43.5,2,16,1,1,7,4,15.206,56.7041,11.596,7.5355,42.4432,46.9769,47.069,54.4279,32.915,34.6369,56.9234,55.5019,4,256,1,1,49,16,1.01
27:43.5,1,8,3,13,7,26,11.5732,69.9504,24.6182,84.3647,73.4224,189.3678,19.668,100.2017,23.4832,70.2226,53.6474,127.2072,1,64,9,169,49,676,1.01
